timestamp,line,pattern,message,pod
2026-06-01 16:57:25.334000+00:00,14190,gc_overhead,GC overhead limit warning: pause=258ms heap=95%,cart-service-7d9f8b-y6dpb
2026-06-01 16:57:32.668000+00:00,14191,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 16:57:36.686000+00:00,14193,gc_overhead,GC overhead limit warning: pause=576ms heap=99%,cart-service-7d9f8b-xaji0
2026-06-01 16:57:43.606000+00:00,14197,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 16:57:52.501000+00:00,14201,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 16:57:57.804000+00:00,14204,gc_overhead,GC overhead limit warning: pause=373ms heap=86%,cart-service-7d9f8b-hsahx
2026-06-01 16:58:05.925000+00:00,14205,gc_overhead,GC overhead limit warning: pause=707ms heap=92%,cart-service-7d9f8b-thv3a
2026-06-01 16:58:07.991000+00:00,14207,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 16:58:27.255000+00:00,14214,gc_overhead,GC overhead limit warning: pause=201ms heap=93%,cart-service-7d9f8b-xaji0
2026-06-01 16:58:33.023000+00:00,14215,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 16:58:36.481000+00:00,14216,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 16:58:40.237000+00:00,14217,gc_overhead,GC overhead limit warning: pause=511ms heap=92%,cart-service-7d9f8b-thv3a
2026-06-01 16:58:47.340000+00:00,14218,gc_overhead,GC overhead limit warning: pause=512ms heap=99%,cart-service-7d9f8b-hsahx
2026-06-01 16:59:02.650000+00:00,14221,gc_overhead,GC overhead limit warning: pause=547ms heap=87%,cart-service-7d9f8b-thv3a
2026-06-01 16:59:35.680000+00:00,14228,gc_overhead,GC overhead limit warning: pause=348ms heap=99%,cart-service-7d9f8b-hsahx
2026-06-01 16:59:48.929000+00:00,14229,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 16:59:58.107000+00:00,14234,gc_overhead,GC overhead limit warning: pause=783ms heap=95%,cart-service-7d9f8b-xaji0
2026-06-01 17:00:22.116000+00:00,14243,gc_overhead,GC overhead limit warning: pause=765ms heap=85%,cart-service-7d9f8b-hsahx
2026-06-01 17:00:25.328000+00:00,14244,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:00:32.872000+00:00,14247,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:00:36.666000+00:00,14249,gc_overhead,GC overhead limit warning: pause=300ms heap=98%,cart-service-7d9f8b-thv3a
2026-06-01 17:00:36.821000+00:00,14250,gc_overhead,GC overhead limit warning: pause=241ms heap=98%,cart-service-7d9f8b-y6dpb
2026-06-01 17:00:45.081000+00:00,14252,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:00:48.330000+00:00,14254,gc_overhead,GC overhead limit warning: pause=662ms heap=86%,cart-service-7d9f8b-thv3a
2026-06-01 17:01:05.693000+00:00,14257,gc_overhead,GC overhead limit warning: pause=372ms heap=85%,cart-service-7d9f8b-y6dpb
2026-06-01 17:01:16.107000+00:00,14261,gc_overhead,GC overhead limit warning: pause=675ms heap=97%,cart-service-7d9f8b-xaji0
2026-06-01 17:01:20.928000+00:00,14264,gc_overhead,GC overhead limit warning: pause=602ms heap=91%,cart-service-7d9f8b-xaji0
2026-06-01 17:01:35.447000+00:00,14266,gc_overhead,GC overhead limit warning: pause=431ms heap=86%,cart-service-7d9f8b-xaji0
2026-06-01 17:01:41.888000+00:00,14269,gc_overhead,GC overhead limit warning: pause=390ms heap=90%,cart-service-7d9f8b-y6dpb
2026-06-01 17:01:46.325000+00:00,14270,gc_overhead,GC overhead limit warning: pause=481ms heap=91%,cart-service-7d9f8b-xaji0
2026-06-01 17:01:47.700000+00:00,14272,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:02:07.128000+00:00,14276,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:02:17.524000+00:00,14278,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:02:18.324000+00:00,14279,gc_overhead,GC overhead limit warning: pause=750ms heap=92%,cart-service-7d9f8b-xaji0
2026-06-01 17:02:20.599000+00:00,14281,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:02:36.801000+00:00,14288,gc_overhead,GC overhead limit warning: pause=563ms heap=89%,cart-service-7d9f8b-thv3a
2026-06-01 17:02:50.489000+00:00,14290,gc_overhead,GC overhead limit warning: pause=794ms heap=94%,cart-service-7d9f8b-xaji0
2026-06-01 17:03:03.122000+00:00,14295,gc_overhead,GC overhead limit warning: pause=579ms heap=91%,cart-service-7d9f8b-y6dpb
2026-06-01 17:03:14.760000+00:00,14298,gc_overhead,GC overhead limit warning: pause=602ms heap=99%,cart-service-7d9f8b-xaji0
2026-06-01 17:03:20.998000+00:00,14300,gc_overhead,GC overhead limit warning: pause=787ms heap=92%,cart-service-7d9f8b-xaji0
2026-06-01 17:03:22.993000+00:00,14301,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:03:39.722000+00:00,14302,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:03:41.413000+00:00,14303,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:03:42.832000+00:00,14304,gc_overhead,GC overhead limit warning: pause=496ms heap=93%,cart-service-7d9f8b-hsahx
2026-06-01 17:03:46.096000+00:00,14305,gc_overhead,GC overhead limit warning: pause=714ms heap=99%,cart-service-7d9f8b-xaji0
2026-06-01 17:03:46.287000+00:00,14306,gc_overhead,GC overhead limit warning: pause=293ms heap=88%,cart-service-7d9f8b-y6dpb
2026-06-01 17:03:49.193000+00:00,14308,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:04:10.110000+00:00,14311,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:04:16.065000+00:00,14313,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:04:32.140000+00:00,14317,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:04:39.278000+00:00,14319,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:04:45.208000+00:00,14321,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:05:26.736000+00:00,14329,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:05:35.524000+00:00,14331,gc_overhead,GC overhead limit warning: pause=204ms heap=91%,cart-service-7d9f8b-xaji0
2026-06-01 17:05:36.775000+00:00,14332,gc_overhead,GC overhead limit warning: pause=344ms heap=92%,cart-service-7d9f8b-y6dpb
2026-06-01 17:05:44.454000+00:00,14335,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:06:05.138000+00:00,14337,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:06:31.562000+00:00,14346,gc_overhead,GC overhead limit warning: pause=342ms heap=86%,cart-service-7d9f8b-y6dpb
2026-06-01 17:06:39.963000+00:00,14349,gc_overhead,GC overhead limit warning: pause=484ms heap=91%,cart-service-7d9f8b-hsahx
2026-06-01 17:06:47.764000+00:00,14353,gc_overhead,GC overhead limit warning: pause=665ms heap=97%,cart-service-7d9f8b-y6dpb
2026-06-01 17:06:56.153000+00:00,14355,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:07:10.750000+00:00,14359,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:07:34.818000+00:00,14364,gc_overhead,GC overhead limit warning: pause=236ms heap=91%,cart-service-7d9f8b-hsahx
2026-06-01 17:07:35.808000+00:00,14365,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:07:37.090000+00:00,14367,gc_overhead,GC overhead limit warning: pause=714ms heap=93%,cart-service-7d9f8b-y6dpb
2026-06-01 17:07:41.055000+00:00,14368,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:07:46.283000+00:00,14369,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:08:22.510000+00:00,14377,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:08:30.772000+00:00,14379,gc_overhead,GC overhead limit warning: pause=311ms heap=96%,cart-service-7d9f8b-xaji0
2026-06-01 17:08:57.455000+00:00,14385,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:09:05.910000+00:00,14386,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:09:39.024000+00:00,14394,gc_overhead,GC overhead limit warning: pause=777ms heap=98%,cart-service-7d9f8b-thv3a
2026-06-01 17:09:41.937000+00:00,14397,gc_overhead,GC overhead limit warning: pause=302ms heap=87%,cart-service-7d9f8b-y6dpb
2026-06-01 17:09:43.640000+00:00,14398,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:10:03.223000+00:00,14401,gc_overhead,GC overhead limit warning: pause=649ms heap=90%,cart-service-7d9f8b-y6dpb
2026-06-01 17:10:18.169000+00:00,14406,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:10:34.590000+00:00,14410,gc_overhead,GC overhead limit warning: pause=343ms heap=85%,cart-service-7d9f8b-thv3a
2026-06-01 17:10:45.069000+00:00,14412,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:11:00.577000+00:00,14417,gc_overhead,GC overhead limit warning: pause=364ms heap=87%,cart-service-7d9f8b-xaji0
2026-06-01 17:11:09.355000+00:00,14419,gc_overhead,GC overhead limit warning: pause=635ms heap=90%,cart-service-7d9f8b-xaji0
2026-06-01 17:11:17.261000+00:00,14423,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:11:19.610000+00:00,14425,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:11:26.017000+00:00,14426,gc_overhead,GC overhead limit warning: pause=557ms heap=86%,cart-service-7d9f8b-xaji0
2026-06-01 17:11:30.675000+00:00,14429,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:11:33.121000+00:00,14430,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:11:43.941000+00:00,14433,gc_overhead,GC overhead limit warning: pause=427ms heap=96%,cart-service-7d9f8b-hsahx
2026-06-01 17:11:48.175000+00:00,14434,gc_overhead,GC overhead limit warning: pause=659ms heap=88%,cart-service-7d9f8b-hsahx
2026-06-01 17:11:49.086000+00:00,14437,gc_overhead,GC overhead limit warning: pause=755ms heap=85%,cart-service-7d9f8b-xaji0
2026-06-01 17:12:01.393000+00:00,14439,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:12:06.372000+00:00,14442,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:12:26.348000+00:00,14444,gc_overhead,GC overhead limit warning: pause=369ms heap=99%,cart-service-7d9f8b-hsahx
2026-06-01 17:12:35.396000+00:00,14447,gc_overhead,GC overhead limit warning: pause=244ms heap=88%,cart-service-7d9f8b-y6dpb
2026-06-01 17:12:38.864000+00:00,14448,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:12:50.191000+00:00,14450,gc_overhead,GC overhead limit warning: pause=607ms heap=93%,cart-service-7d9f8b-xaji0
2026-06-01 17:12:56.920000+00:00,14452,gc_overhead,GC overhead limit warning: pause=578ms heap=99%,cart-service-7d9f8b-hsahx
2026-06-01 17:13:01.625000+00:00,14453,gc_overhead,GC overhead limit warning: pause=655ms heap=86%,cart-service-7d9f8b-thv3a
2026-06-01 17:13:28.021000+00:00,14462,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:13:30.950000+00:00,14463,gc_overhead,GC overhead limit warning: pause=355ms heap=93%,cart-service-7d9f8b-hsahx
2026-06-01 17:13:37.721000+00:00,14466,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:14:09.220000+00:00,14474,gc_overhead,GC overhead limit warning: pause=570ms heap=91%,cart-service-7d9f8b-hsahx
2026-06-01 17:14:12.568000+00:00,14475,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:14:31.496000+00:00,14477,gc_overhead,GC overhead limit warning: pause=419ms heap=96%,cart-service-7d9f8b-thv3a
2026-06-01 17:14:37.148000+00:00,14479,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:14:46.212000+00:00,14484,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:14:48.690000+00:00,14485,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:14:58.978000+00:00,14488,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:15:05.638000+00:00,14490,gc_overhead,GC overhead limit warning: pause=396ms heap=94%,cart-service-7d9f8b-thv3a
2026-06-01 17:15:20.445000+00:00,14494,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:15:33.886000+00:00,14499,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:15:43.803000+00:00,14501,gc_overhead,GC overhead limit warning: pause=775ms heap=97%,cart-service-7d9f8b-thv3a
2026-06-01 17:15:47.952000+00:00,14502,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:15:50.227000+00:00,14504,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:16:09.583000+00:00,14513,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:16:11.125000+00:00,14514,gc_overhead,GC overhead limit warning: pause=798ms heap=90%,cart-service-7d9f8b-xaji0
2026-06-01 17:16:12.722000+00:00,14516,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:16:19.375000+00:00,14517,gc_overhead,GC overhead limit warning: pause=776ms heap=96%,cart-service-7d9f8b-y6dpb
2026-06-01 17:16:26.106000+00:00,14519,gc_overhead,GC overhead limit warning: pause=506ms heap=87%,cart-service-7d9f8b-thv3a
2026-06-01 17:16:33.351000+00:00,14524,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:16:41.036000+00:00,14527,gc_overhead,GC overhead limit warning: pause=793ms heap=95%,cart-service-7d9f8b-y6dpb
2026-06-01 17:16:43.811000+00:00,14529,gc_overhead,GC overhead limit warning: pause=301ms heap=96%,cart-service-7d9f8b-thv3a
2026-06-01 17:16:45.369000+00:00,14530,gc_overhead,GC overhead limit warning: pause=215ms heap=90%,cart-service-7d9f8b-y6dpb
2026-06-01 17:17:15.515000+00:00,14539,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:17:15.696000+00:00,14540,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:17:17.968000+00:00,14541,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:17:20.727000+00:00,14542,gc_overhead,GC overhead limit warning: pause=409ms heap=85%,cart-service-7d9f8b-hsahx
2026-06-01 17:17:26.014000+00:00,14545,gc_overhead,GC overhead limit warning: pause=675ms heap=94%,cart-service-7d9f8b-thv3a
2026-06-01 17:17:31.178000+00:00,14549,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:17:33.794000+00:00,14552,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:17:35.653000+00:00,14554,gc_overhead,GC overhead limit warning: pause=463ms heap=91%,cart-service-7d9f8b-thv3a
2026-06-01 17:17:49.168000+00:00,14556,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:17:53.104000+00:00,14559,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:18:05.954000+00:00,14562,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:18:14.579000+00:00,14566,gc_overhead,GC overhead limit warning: pause=797ms heap=97%,cart-service-7d9f8b-hsahx
2026-06-01 17:18:23.718000+00:00,14570,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:18:25.501000+00:00,14571,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:18:34.195000+00:00,14574,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:18:40.812000+00:00,14575,gc_overhead,GC overhead limit warning: pause=724ms heap=91%,cart-service-7d9f8b-hsahx
2026-06-01 17:18:43.504000+00:00,14577,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:18:51.878000+00:00,14578,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:18:55.141000+00:00,14579,gc_overhead,GC overhead limit warning: pause=394ms heap=87%,cart-service-7d9f8b-hsahx
2026-06-01 17:19:02.654000+00:00,14583,gc_overhead,GC overhead limit warning: pause=339ms heap=88%,cart-service-7d9f8b-hsahx
2026-06-01 17:19:07.330000+00:00,14584,gc_overhead,GC overhead limit warning: pause=325ms heap=96%,cart-service-7d9f8b-y6dpb
2026-06-01 17:19:17.615000+00:00,14590,gc_overhead,GC overhead limit warning: pause=404ms heap=86%,cart-service-7d9f8b-thv3a
2026-06-01 17:19:20.820000+00:00,14592,gc_overhead,GC overhead limit warning: pause=208ms heap=97%,cart-service-7d9f8b-y6dpb
2026-06-01 17:19:26.366000+00:00,14594,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:19:26.721000+00:00,14595,gc_overhead,GC overhead limit warning: pause=429ms heap=91%,cart-service-7d9f8b-xaji0
2026-06-01 17:19:35.067000+00:00,14598,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:19:39.520000+00:00,14599,gc_overhead,GC overhead limit warning: pause=752ms heap=90%,cart-service-7d9f8b-thv3a
2026-06-01 17:19:40.606000+00:00,14600,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:19:48.480000+00:00,14602,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:19:54.931000+00:00,14604,gc_overhead,GC overhead limit warning: pause=274ms heap=85%,cart-service-7d9f8b-xaji0
2026-06-01 17:20:11.459000+00:00,14609,gc_overhead,GC overhead limit warning: pause=360ms heap=99%,cart-service-7d9f8b-hsahx
2026-06-01 17:20:16.779000+00:00,14612,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:20:27.869000+00:00,14616,gc_overhead,GC overhead limit warning: pause=712ms heap=91%,cart-service-7d9f8b-hsahx
2026-06-01 17:20:32.773000+00:00,14618,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:20:39.991000+00:00,14621,gc_overhead,GC overhead limit warning: pause=592ms heap=91%,cart-service-7d9f8b-xaji0
2026-06-01 17:20:49.601000+00:00,14624,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:21:12.443000+00:00,14628,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:21:22.034000+00:00,14631,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:21:23.157000+00:00,14635,gc_overhead,GC overhead limit warning: pause=216ms heap=94%,cart-service-7d9f8b-thv3a
2026-06-01 17:21:39.091000+00:00,14639,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:21:43.297000+00:00,14641,gc_overhead,GC overhead limit warning: pause=776ms heap=95%,cart-service-7d9f8b-y6dpb
2026-06-01 17:21:46.767000+00:00,14643,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:21:51.086000+00:00,14645,gc_overhead,GC overhead limit warning: pause=523ms heap=85%,cart-service-7d9f8b-xaji0
2026-06-01 17:22:00.515000+00:00,14651,gc_overhead,GC overhead limit warning: pause=222ms heap=93%,cart-service-7d9f8b-hsahx
2026-06-01 17:22:01.620000+00:00,14652,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:22:13.930000+00:00,14654,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:22:24.848000+00:00,14658,gc_overhead,GC overhead limit warning: pause=763ms heap=89%,cart-service-7d9f8b-thv3a
2026-06-01 17:22:27.957000+00:00,14659,gc_overhead,GC overhead limit warning: pause=528ms heap=93%,cart-service-7d9f8b-y6dpb
2026-06-01 17:22:47.795000+00:00,14661,gc_overhead,GC overhead limit warning: pause=667ms heap=86%,cart-service-7d9f8b-hsahx
2026-06-01 17:22:48.524000+00:00,14662,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:23:02.604000+00:00,14667,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:23:04.455000+00:00,14668,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:23:06.785000+00:00,14671,gc_overhead,GC overhead limit warning: pause=514ms heap=97%,cart-service-7d9f8b-y6dpb
2026-06-01 17:23:08.632000+00:00,14672,gc_overhead,GC overhead limit warning: pause=219ms heap=91%,cart-service-7d9f8b-y6dpb
2026-06-01 17:23:10.015000+00:00,14674,gc_overhead,GC overhead limit warning: pause=448ms heap=88%,cart-service-7d9f8b-xaji0
2026-06-01 17:23:13.643000+00:00,14677,gc_overhead,GC overhead limit warning: pause=641ms heap=97%,cart-service-7d9f8b-hsahx
2026-06-01 17:23:20.115000+00:00,14679,gc_overhead,GC overhead limit warning: pause=732ms heap=94%,cart-service-7d9f8b-thv3a
2026-06-01 17:23:22.737000+00:00,14680,gc_overhead,GC overhead limit warning: pause=630ms heap=92%,cart-service-7d9f8b-hsahx
2026-06-01 17:23:37.779000+00:00,14683,gc_overhead,GC overhead limit warning: pause=311ms heap=92%,cart-service-7d9f8b-hsahx
2026-06-01 17:23:39.438000+00:00,14685,gc_overhead,GC overhead limit warning: pause=782ms heap=96%,cart-service-7d9f8b-xaji0
2026-06-01 17:24:11.303000+00:00,14698,gc_overhead,GC overhead limit warning: pause=704ms heap=97%,cart-service-7d9f8b-thv3a
2026-06-01 17:24:17.967000+00:00,14700,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:24:46.261000+00:00,14706,gc_overhead,GC overhead limit warning: pause=653ms heap=85%,cart-service-7d9f8b-hsahx
2026-06-01 17:24:54.737000+00:00,14708,gc_overhead,GC overhead limit warning: pause=335ms heap=85%,cart-service-7d9f8b-hsahx
2026-06-01 17:24:54.930000+00:00,14709,gc_overhead,GC overhead limit warning: pause=776ms heap=97%,cart-service-7d9f8b-y6dpb
2026-06-01 17:25:07.821000+00:00,14711,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:25:09.873000+00:00,14712,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:25:12.001000+00:00,14713,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:25:34.616000+00:00,14717,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:25:34.815000+00:00,14718,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 17:25:52.413000+00:00,14725,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 17:26:02.495000+00:00,14728,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 17:26:06.298000+00:00,14732,gc_overhead,GC overhead limit warning: pause=647ms heap=88%,cart-service-7d9f8b-thv3a
2026-06-01 17:26:19.906000+00:00,14733,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 17:26:26.025000+00:00,14735,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
