timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,upstream_timeout_rate
2026-06-01T03:44:00Z,13.95,40.0,0.07,0.47
2026-06-01T03:44:30Z,12.97,57.7,0.21,0.42
2026-06-01T03:45:00Z,15.8,40.0,0.39,0.31
2026-06-01T03:45:30Z,11.22,71.7,0.23,0.21
2026-06-01T03:46:00Z,11.5,61.0,0.35,0.46
2026-06-01T03:46:30Z,14.0,107.9,0.06,0.3
2026-06-01T03:47:00Z,12.3,55.5,0.38,0.44
2026-06-01T03:47:30Z,9.89,69.8,0.33,0.41
2026-06-01T03:48:00Z,10.44,40.0,0.13,0.2
2026-06-01T03:48:30Z,13.83,40.0,0.38,0.5
2026-06-01T03:49:00Z,12.76,40.0,0.29,0.36
2026-06-01T03:49:30Z,12.31,53.4,0.12,0.29
2026-06-01T03:50:00Z,10.8,68.1,0.03,0.4
2026-06-01T03:50:30Z,10.97,40.0,0.33,0.28
2026-06-01T03:51:00Z,17.2,48.0,0.03,0.19
2026-06-01T03:51:30Z,10.29,60.9,0.14,0.38
2026-06-01T03:52:00Z,12.67,54.3,0.03,0.16
2026-06-01T03:52:30Z,10.0,82.3,0.15,0.38
2026-06-01T03:53:00Z,9.1,40.0,0.11,0.34
2026-06-01T03:53:30Z,16.32,74.4,0.09,0.36
2026-06-01T03:54:00Z,17.87,54.5,0.18,0.07
2026-06-01T03:54:30Z,14.59,84.5,0.27,0.24
2026-06-01T03:55:00Z,11.68,77.1,0.0,0.42
2026-06-01T03:55:30Z,12.98,82.4,0.28,0.1
2026-06-01T03:56:00Z,10.92,56.1,0.22,0.14
2026-06-01T03:56:30Z,10.57,40.0,0.11,0.3
2026-06-01T03:57:00Z,11.8,60.4,0.06,0.26
2026-06-01T03:57:30Z,12.53,71.5,0.31,0.35
2026-06-01T03:58:00Z,16.52,69.6,0.33,0.42
2026-06-01T03:58:30Z,12.96,96.0,0.08,0.5
2026-06-01T03:59:00Z,16.84,40.0,0.04,0.36
2026-06-01T03:59:30Z,11.38,78.3,0.18,0.2
2026-06-01T04:00:00Z,10.73,75.7,0.06,0.39
2026-06-01T04:00:30Z,11.43,54.5,0.13,0.09
2026-06-01T04:01:00Z,11.36,79.1,0.15,0.21
2026-06-01T04:01:30Z,13.98,63.6,0.17,0.3
2026-06-01T04:02:00Z,14.1,69.2,0.07,0.0
2026-06-01T04:02:30Z,12.92,52.5,0.4,0.46
2026-06-01T04:03:00Z,13.39,67.0,0.23,0.06
2026-06-01T04:03:30Z,13.61,88.4,0.23,0.21
2026-06-01T04:04:00Z,10.44,74.6,0.38,0.18
2026-06-01T04:04:30Z,11.5,41.2,0.29,0.25
2026-06-01T04:05:00Z,14.14,83.5,0.24,0.24
2026-06-01T04:05:30Z,13.83,106.5,0.23,0.47
2026-06-01T04:06:00Z,11.49,40.4,0.2,0.22
2026-06-01T04:06:30Z,12.43,66.9,0.38,0.01
2026-06-01T04:07:00Z,11.69,59.0,0.08,0.19
2026-06-01T04:07:30Z,13.79,53.5,0.23,0.23
2026-06-01T04:08:00Z,14.15,64.0,0.21,0.29
2026-06-01T04:08:30Z,13.02,66.6,0.29,0.16
2026-06-01T04:09:00Z,12.1,55.1,0.23,0.39
2026-06-01T04:09:30Z,14.24,85.3,0.28,0.31
2026-06-01T04:10:00Z,14.6,68.3,0.0,0.26
2026-06-01T04:10:30Z,8.79,72.6,0.1,0.03
2026-06-01T04:11:00Z,14.93,85.3,0.05,0.38
2026-06-01T04:11:30Z,13.96,73.9,0.3,0.38
2026-06-01T04:12:00Z,14.32,65.1,0.33,0.12
2026-06-01T04:12:30Z,16.0,102.0,0.39,0.38
2026-06-01T04:13:00Z,12.55,58.0,0.2,0.36
2026-06-01T04:13:30Z,12.69,65.1,0.19,0.36
2026-06-01T04:14:00Z,12.86,118.5,0.12,0.41
2026-06-01T04:14:30Z,12.12,107.0,0.03,0.34
2026-06-01T04:15:00Z,15.84,53.5,0.36,0.36
2026-06-01T04:15:30Z,12.6,69.9,0.04,0.02
2026-06-01T04:16:00Z,15.27,53.2,0.22,0.23
2026-06-01T04:16:30Z,10.89,55.6,0.34,0.02
2026-06-01T04:17:00Z,12.89,57.8,0.13,0.25
2026-06-01T04:17:30Z,13.63,92.7,0.01,0.01
2026-06-01T04:18:00Z,15.04,62.9,0.38,0.33
2026-06-01T04:18:30Z,15.83,40.0,0.04,0.03
2026-06-01T04:19:00Z,13.06,73.4,0.01,0.06
2026-06-01T04:19:30Z,12.87,44.4,0.05,0.33
2026-06-01T04:20:00Z,14.59,40.0,0.28,0.39
2026-06-01T04:20:30Z,14.08,41.6,0.16,0.28
2026-06-01T04:21:00Z,12.87,77.0,0.35,0.02
2026-06-01T04:21:30Z,11.78,49.6,0.3,0.01
2026-06-01T04:22:00Z,13.52,46.3,0.11,0.08
2026-06-01T04:22:30Z,14.88,40.0,0.02,0.15
2026-06-01T04:23:00Z,14.72,79.4,0.08,0.47
2026-06-01T04:23:30Z,12.15,80.7,0.25,0.49
2026-06-01T04:24:00Z,10.7,55.2,0.11,0.23
2026-06-01T04:24:30Z,15.19,49.1,0.14,0.07
2026-06-01T04:25:00Z,14.52,64.6,0.13,0.46
2026-06-01T04:25:30Z,12.4,40.0,0.01,0.07
2026-06-01T04:26:00Z,16.65,71.3,0.39,0.12
2026-06-01T04:26:30Z,14.58,40.0,0.11,0.44
2026-06-01T04:27:00Z,13.39,40.0,0.38,0.09
2026-06-01T04:27:30Z,12.1,55.2,0.06,0.48
2026-06-01T04:28:00Z,12.11,40.0,0.01,0.26
2026-06-01T04:28:30Z,14.57,84.7,0.39,0.28
2026-06-01T04:29:00Z,13.81,65.5,0.36,0.07
2026-06-01T04:29:30Z,14.23,91.9,0.12,0.15
2026-06-01T04:30:00Z,13.05,74.2,0.21,0.03
2026-06-01T04:30:30Z,13.22,78.3,0.37,0.49
2026-06-01T04:31:00Z,16.23,67.9,0.25,0.34
2026-06-01T04:31:30Z,12.59,43.5,0.28,0.11
2026-06-01T04:32:00Z,16.6,78.3,0.07,0.17
2026-06-01T04:32:30Z,18.64,82.3,0.15,0.07
2026-06-01T04:33:00Z,12.32,57.6,0.31,0.22
2026-06-01T04:33:30Z,12.44,67.0,0.04,0.04
2026-06-01T04:34:00Z,13.44,85.9,0.3,0.19
2026-06-01T04:34:30Z,13.56,54.8,0.3,0.03
2026-06-01T04:35:00Z,16.87,66.4,0.35,0.25
2026-06-01T04:35:30Z,9.73,54.0,0.24,0.21
2026-06-01T04:36:00Z,14.53,86.1,0.38,0.33
2026-06-01T04:36:30Z,12.56,51.9,0.1,0.16
2026-06-01T04:37:00Z,13.58,73.3,0.13,0.33
2026-06-01T04:37:30Z,14.82,65.1,0.08,0.13
2026-06-01T04:38:00Z,13.15,87.3,0.15,0.21
2026-06-01T04:38:30Z,13.12,40.6,0.26,0.02
2026-06-01T04:39:00Z,12.56,40.0,0.31,0.35
2026-06-01T04:39:30Z,12.45,60.1,0.14,0.22
2026-06-01T04:40:00Z,14.57,60.3,0.11,0.29
2026-06-01T04:40:30Z,14.23,63.3,0.01,0.1
2026-06-01T04:41:00Z,16.2,88.0,0.33,0.32
2026-06-01T04:41:30Z,13.53,74.4,0.02,0.38
2026-06-01T04:42:00Z,15.43,66.5,0.11,0.19
2026-06-01T04:42:30Z,15.7,63.1,0.02,0.24
2026-06-01T04:43:00Z,12.15,60.3,0.21,0.46
2026-06-01T04:43:30Z,14.69,67.0,0.29,0.05
2026-06-01T04:44:00Z,12.67,62.8,0.28,0.43
2026-06-01T04:44:30Z,14.22,40.0,0.1,0.4
2026-06-01T04:45:00Z,13.42,40.0,0.12,0.32
2026-06-01T04:45:30Z,14.48,47.7,0.12,0.26
2026-06-01T04:46:00Z,13.65,40.0,0.04,0.31
2026-06-01T04:46:30Z,14.13,61.7,0.27,0.1
2026-06-01T04:47:00Z,13.12,60.5,0.28,0.33
2026-06-01T04:47:30Z,11.87,40.0,0.31,0.24
2026-06-01T04:48:00Z,15.61,40.0,0.1,0.15
2026-06-01T04:48:30Z,15.52,67.2,0.27,0.32
2026-06-01T04:49:00Z,11.28,57.5,0.27,0.1
2026-06-01T04:49:30Z,15.86,68.3,0.18,0.43
2026-06-01T04:50:00Z,15.05,44.7,0.04,0.34
2026-06-01T04:50:30Z,13.69,63.1,0.31,0.44
2026-06-01T04:51:00Z,12.93,89.2,0.18,0.45
2026-06-01T04:51:30Z,14.31,73.8,0.05,0.41
2026-06-01T04:52:00Z,16.26,80.7,0.12,0.22
2026-06-01T04:52:30Z,16.44,40.0,0.25,0.22
2026-06-01T04:53:00Z,11.37,72.0,0.28,0.28
2026-06-01T04:53:30Z,10.8,89.1,0.1,0.04
2026-06-01T04:54:00Z,19.04,52.9,0.15,0.43
2026-06-01T04:54:30Z,12.41,76.3,0.24,0.18
2026-06-01T04:55:00Z,13.32,78.1,0.33,0.09
2026-06-01T04:55:30Z,11.87,51.1,0.37,0.45
2026-06-01T04:56:00Z,10.4,84.6,0.12,0.05
2026-06-01T04:56:30Z,15.43,40.0,0.38,0.21
2026-06-01T04:57:00Z,13.53,40.0,0.03,0.31
2026-06-01T04:57:30Z,11.3,40.0,0.24,0.35
2026-06-01T04:58:00Z,14.7,70.9,0.29,0.09
2026-06-01T04:58:30Z,11.74,40.0,0.07,0.01
2026-06-01T04:59:00Z,15.82,40.0,0.21,0.46
2026-06-01T04:59:30Z,10.47,93.7,0.33,0.17
2026-06-01T05:00:00Z,15.9,40.0,0.36,0.14
2026-06-01T05:00:30Z,14.52,58.1,0.25,0.42
2026-06-01T05:01:00Z,13.34,48.8,0.37,0.19
2026-06-01T05:01:30Z,11.44,66.0,0.12,0.39
2026-06-01T05:02:00Z,17.18,64.2,0.17,0.02
2026-06-01T05:02:30Z,15.15,77.3,0.25,0.16
2026-06-01T05:03:00Z,13.03,73.4,0.1,0.44
2026-06-01T05:03:30Z,11.08,61.1,0.06,0.47
2026-06-01T05:04:00Z,13.99,80.4,0.29,0.29
2026-06-01T05:04:30Z,13.67,42.3,0.13,0.01
2026-06-01T05:05:00Z,13.66,43.7,0.34,0.31
2026-06-01T05:05:30Z,15.3,70.4,0.18,0.35
2026-06-01T05:06:00Z,15.57,42.8,0.27,0.18
2026-06-01T05:06:30Z,12.44,40.0,0.06,0.05
2026-06-01T05:07:00Z,14.91,80.3,0.0,0.02
2026-06-01T05:07:30Z,13.04,90.6,0.19,0.08
2026-06-01T05:08:00Z,16.09,40.0,0.39,0.01
2026-06-01T05:08:30Z,13.15,47.2,0.16,0.23
2026-06-01T05:09:00Z,15.48,63.5,0.23,0.34
2026-06-01T05:09:30Z,15.91,81.6,0.24,0.26
2026-06-01T05:10:00Z,13.03,74.7,0.08,0.31
2026-06-01T05:10:30Z,16.02,40.0,0.35,0.05
2026-06-01T05:11:00Z,17.97,44.9,0.13,0.39
2026-06-01T05:11:30Z,16.27,43.7,0.31,0.03
2026-06-01T05:12:00Z,15.58,75.7,0.14,0.42
2026-06-01T05:12:30Z,16.81,85.4,0.34,0.35
2026-06-01T05:13:00Z,11.2,52.9,0.22,0.47
2026-06-01T05:13:30Z,13.58,68.1,0.13,0.4
2026-06-01T05:14:00Z,11.08,68.9,0.18,0.29
2026-06-01T05:14:30Z,13.86,84.3,0.12,0.43
2026-06-01T05:15:00Z,12.66,92.3,0.34,0.23
2026-06-01T05:15:30Z,16.59,58.5,0.02,0.37
2026-06-01T05:16:00Z,12.29,88.2,0.27,0.37
2026-06-01T05:16:30Z,13.65,40.0,0.25,0.32
2026-06-01T05:17:00Z,15.83,89.6,0.01,0.05
2026-06-01T05:17:30Z,13.38,56.5,0.13,0.45
2026-06-01T05:18:00Z,16.38,43.8,0.02,0.24
2026-06-01T05:18:30Z,15.61,40.0,0.14,0.29
2026-06-01T05:19:00Z,12.95,40.0,0.24,0.17
2026-06-01T05:19:30Z,15.21,54.9,0.03,0.39
2026-06-01T05:20:00Z,12.93,48.1,0.12,0.41
2026-06-01T05:20:30Z,13.87,54.3,0.34,0.04
2026-06-01T05:21:00Z,16.55,87.3,0.08,0.22
2026-06-01T05:21:30Z,15.39,63.8,0.29,0.46
2026-06-01T05:22:00Z,14.31,40.0,0.08,0.23
2026-06-01T05:22:30Z,17.01,52.8,0.35,0.46
2026-06-01T05:23:00Z,14.93,62.3,0.31,0.12
2026-06-01T05:23:30Z,11.84,126.0,0.1,0.12
2026-06-01T05:24:00Z,16.6,40.0,0.31,0.12
2026-06-01T05:24:30Z,13.74,40.0,0.34,0.04
2026-06-01T05:25:00Z,16.58,50.8,0.07,0.32
2026-06-01T05:25:30Z,16.46,47.9,0.39,0.29
2026-06-01T05:26:00Z,16.79,40.0,0.16,0.02
2026-06-01T05:26:30Z,14.46,64.4,0.08,0.05
2026-06-01T05:27:00Z,13.96,44.4,0.04,0.37
2026-06-01T05:27:30Z,13.42,40.0,0.26,0.09
2026-06-01T05:28:00Z,13.94,67.5,0.28,0.44
2026-06-01T05:28:30Z,16.95,56.3,0.35,0.31
2026-06-01T05:29:00Z,13.27,116.2,0.21,0.22
2026-06-01T05:29:30Z,14.25,40.0,0.14,0.24
2026-06-01T05:30:00Z,18.24,79.8,0.13,0.1
2026-06-01T05:30:30Z,15.5,41.0,0.18,0.36
2026-06-01T05:31:00Z,19.24,56.5,0.2,0.15
2026-06-01T05:31:30Z,15.22,48.3,0.36,0.25
2026-06-01T05:32:00Z,15.15,43.0,0.28,0.15
2026-06-01T05:32:30Z,19.72,42.6,0.01,0.36
2026-06-01T05:33:00Z,13.68,40.0,0.39,0.05
2026-06-01T05:33:30Z,15.01,61.0,0.22,0.36
2026-06-01T05:34:00Z,16.92,51.9,0.39,0.37
2026-06-01T05:34:30Z,16.08,54.1,0.0,0.25
2026-06-01T05:35:00Z,17.05,70.1,0.34,0.21
2026-06-01T05:35:30Z,15.95,87.3,0.23,0.17
2026-06-01T05:36:00Z,16.89,85.5,0.03,0.47
2026-06-01T05:36:30Z,16.15,77.6,0.23,0.44
2026-06-01T05:37:00Z,13.49,57.7,0.35,0.24
2026-06-01T05:37:30Z,18.12,74.7,0.25,0.07
2026-06-01T05:38:00Z,19.46,74.9,0.18,0.08
2026-06-01T05:38:30Z,18.14,40.0,0.34,0.13
2026-06-01T05:39:00Z,17.76,44.3,0.03,0.33
2026-06-01T05:39:30Z,19.23,83.4,0.23,0.24
2026-06-01T05:40:00Z,12.4,53.2,0.08,0.42
2026-06-01T05:40:30Z,17.82,40.0,0.19,0.27
2026-06-01T05:41:00Z,15.58,84.8,0.11,0.1
2026-06-01T05:41:30Z,16.61,40.0,0.24,0.09
2026-06-01T05:42:00Z,15.43,49.5,0.22,0.03
2026-06-01T05:42:30Z,11.63,42.5,0.0,0.39
2026-06-01T05:43:00Z,16.24,88.7,0.18,0.05
2026-06-01T05:43:30Z,17.72,91.5,0.26,0.46
2026-06-01T05:44:00Z,13.68,42.1,0.38,0.02
2026-06-01T05:44:30Z,17.3,44.3,0.17,0.09
2026-06-01T05:45:00Z,16.55,59.5,0.24,0.39
2026-06-01T05:45:30Z,15.23,107.4,0.27,0.43
2026-06-01T05:46:00Z,18.73,85.5,0.26,0.3
2026-06-01T05:46:30Z,16.24,98.7,0.06,0.18
2026-06-01T05:47:00Z,16.63,70.3,0.21,0.01
2026-06-01T05:47:30Z,18.44,40.0,0.26,0.2
2026-06-01T05:48:00Z,14.68,71.1,0.07,0.17
2026-06-01T05:48:30Z,14.78,40.5,0.28,0.2
2026-06-01T05:49:00Z,16.52,75.0,0.1,0.26
2026-06-01T05:49:30Z,18.18,40.0,0.09,0.25
2026-06-01T05:50:00Z,16.68,40.0,0.4,0.32
2026-06-01T05:50:30Z,17.25,52.2,0.28,0.28
2026-06-01T05:51:00Z,17.77,95.3,0.38,0.12
2026-06-01T05:51:30Z,15.13,55.6,0.33,0.36
2026-06-01T05:52:00Z,19.33,54.9,0.11,0.21
2026-06-01T05:52:30Z,18.27,57.0,0.1,0.44
2026-06-01T05:53:00Z,15.52,40.0,0.31,0.43
2026-06-01T05:53:30Z,15.6,85.1,0.32,0.42
2026-06-01T05:54:00Z,13.96,65.2,0.17,0.35
2026-06-01T05:54:30Z,13.99,49.5,0.32,0.36
2026-06-01T05:55:00Z,14.0,97.9,0.02,0.27
2026-06-01T05:55:30Z,15.65,45.5,0.32,0.21
2026-06-01T05:56:00Z,17.86,81.8,0.08,0.12
2026-06-01T05:56:30Z,19.55,54.5,0.3,0.29
2026-06-01T05:57:00Z,19.21,88.3,0.17,0.1
2026-06-01T05:57:30Z,13.19,40.0,0.05,0.36
2026-06-01T05:58:00Z,16.49,40.0,0.12,0.01
2026-06-01T05:58:30Z,17.66,70.3,0.15,0.02
2026-06-01T05:59:00Z,18.2,69.6,0.38,0.17
2026-06-01T05:59:30Z,16.45,97.9,0.22,0.36
2026-06-01T06:00:00Z,16.82,40.0,0.03,0.27
2026-06-01T06:00:30Z,18.19,52.6,0.38,0.32
2026-06-01T06:01:00Z,19.24,40.0,0.34,0.28
2026-06-01T06:01:30Z,16.99,42.8,0.37,0.45
2026-06-01T06:02:00Z,15.84,41.5,0.28,0.26
2026-06-01T06:02:30Z,18.74,72.8,0.32,0.05
2026-06-01T06:03:00Z,16.29,50.9,0.21,0.01
2026-06-01T06:03:30Z,14.28,40.0,0.35,0.29
2026-06-01T06:04:00Z,17.42,40.0,0.17,0.23
2026-06-01T06:04:30Z,15.09,40.0,0.01,0.41
2026-06-01T06:05:00Z,18.74,40.4,0.21,0.01
2026-06-01T06:05:30Z,14.46,74.4,0.27,0.24
2026-06-01T06:06:00Z,19.07,42.0,0.25,0.01
2026-06-01T06:06:30Z,18.84,88.1,0.01,0.28
2026-06-01T06:07:00Z,16.38,82.4,0.02,0.28
2026-06-01T06:07:30Z,17.06,74.1,0.38,0.01
2026-06-01T06:08:00Z,15.93,72.5,0.16,0.26
2026-06-01T06:08:30Z,14.81,58.8,0.14,0.45
2026-06-01T06:09:00Z,19.97,40.0,0.08,0.02
2026-06-01T06:09:30Z,19.07,40.0,0.02,0.2
2026-06-01T06:10:00Z,12.64,77.4,0.33,0.4
2026-06-01T06:10:30Z,18.66,79.5,0.06,0.4
2026-06-01T06:11:00Z,15.81,53.2,0.37,0.11
2026-06-01T06:11:30Z,18.26,65.7,0.22,0.3
2026-06-01T06:12:00Z,15.45,68.7,0.1,0.05
2026-06-01T06:12:30Z,19.86,43.1,0.05,0.2
2026-06-01T06:13:00Z,19.12,45.7,0.3,0.26
2026-06-01T06:13:30Z,19.99,42.0,0.02,0.32
2026-06-01T06:14:00Z,14.98,53.6,0.22,0.27
2026-06-01T06:14:30Z,14.61,57.1,0.16,0.44
2026-06-01T06:15:00Z,19.45,65.9,0.14,0.2
2026-06-01T06:15:30Z,17.19,58.1,0.39,0.13
2026-06-01T06:16:00Z,14.22,70.3,0.13,0.35
2026-06-01T06:16:30Z,18.8,89.5,0.03,0.21
2026-06-01T06:17:00Z,15.43,58.6,0.29,0.15
2026-06-01T06:17:30Z,16.45,88.7,0.02,0.17
2026-06-01T06:18:00Z,17.4,40.0,0.34,0.47
2026-06-01T06:18:30Z,21.33,40.0,0.31,0.05
2026-06-01T06:19:00Z,17.97,80.4,0.16,0.1
2026-06-01T06:19:30Z,16.34,47.8,0.33,0.16
2026-06-01T06:20:00Z,16.3,70.7,0.11,0.29
2026-06-01T06:20:30Z,15.48,55.7,0.05,0.23
2026-06-01T06:21:00Z,14.08,67.9,0.1,0.47
2026-06-01T06:21:30Z,15.24,66.7,0.05,0.24
2026-06-01T06:22:00Z,17.62,60.0,0.09,0.47
2026-06-01T06:22:30Z,18.09,66.2,0.15,0.36
2026-06-01T06:23:00Z,18.95,61.4,0.04,0.15
2026-06-01T06:23:30Z,18.39,52.3,0.06,0.1
2026-06-01T06:24:00Z,17.14,40.0,0.16,0.5
2026-06-01T06:24:30Z,16.19,82.2,0.34,0.33
2026-06-01T06:25:00Z,18.06,50.7,0.0,0.36
2026-06-01T06:25:30Z,19.75,67.5,0.12,0.24
2026-06-01T06:26:00Z,15.57,71.9,0.06,0.25
2026-06-01T06:26:30Z,15.57,75.6,0.39,0.48
2026-06-01T06:27:00Z,16.15,40.0,0.16,0.35
2026-06-01T06:27:30Z,18.18,94.8,0.23,0.32
2026-06-01T06:28:00Z,18.9,56.5,0.04,0.38
2026-06-01T06:28:30Z,18.07,72.2,0.34,0.28
2026-06-01T06:29:00Z,17.46,40.0,0.19,0.28
2026-06-01T06:29:30Z,16.33,62.7,0.02,0.28
2026-06-01T06:30:00Z,17.99,50.3,0.13,0.13
2026-06-01T06:30:30Z,16.85,71.0,0.15,0.46
2026-06-01T06:31:00Z,15.3,77.0,0.04,0.26
2026-06-01T06:31:30Z,18.82,66.0,0.06,0.42
2026-06-01T06:32:00Z,17.68,58.0,0.04,0.01
2026-06-01T06:32:30Z,17.6,42.9,0.21,0.4
2026-06-01T06:33:00Z,19.82,83.3,0.32,0.22
2026-06-01T06:33:30Z,18.11,47.7,0.1,0.27
2026-06-01T06:34:00Z,16.37,40.4,0.25,0.19
2026-06-01T06:34:30Z,19.28,72.9,0.23,0.3
2026-06-01T06:35:00Z,13.64,40.0,0.16,0.34
2026-06-01T06:35:30Z,16.32,69.4,0.31,0.18
2026-06-01T06:36:00Z,16.38,74.4,0.02,0.03
2026-06-01T06:36:30Z,20.59,54.8,0.15,0.12
2026-06-01T06:37:00Z,16.53,84.4,0.28,0.16
2026-06-01T06:37:30Z,16.97,70.9,0.22,0.37
2026-06-01T06:38:00Z,21.57,53.1,0.27,0.38
2026-06-01T06:38:30Z,16.17,57.9,0.25,0.06
2026-06-01T06:39:00Z,20.01,76.1,0.05,0.04
2026-06-01T06:39:30Z,20.97,40.0,0.15,0.3
2026-06-01T06:40:00Z,18.12,58.9,0.23,0.33
2026-06-01T06:40:30Z,15.6,79.2,0.17,0.1
2026-06-01T06:41:00Z,17.2,97.8,0.05,0.04
2026-06-01T06:41:30Z,15.31,53.7,0.12,0.24
2026-06-01T06:42:00Z,18.17,53.0,0.22,0.08
2026-06-01T06:42:30Z,20.22,67.1,0.05,0.21
2026-06-01T06:43:00Z,15.83,40.0,0.18,0.14
2026-06-01T06:43:30Z,19.2,96.3,0.34,0.41
2026-06-01T06:44:00Z,19.19,64.6,0.2,0.47
2026-06-01T06:44:30Z,16.91,40.0,0.22,0.42
2026-06-01T06:45:00Z,18.21,40.0,0.3,0.29
2026-06-01T06:45:30Z,19.25,40.0,0.0,0.13
2026-06-01T06:46:00Z,16.47,52.5,0.11,0.34
2026-06-01T06:46:30Z,17.93,41.3,0.22,0.31
2026-06-01T06:47:00Z,19.36,71.1,0.07,0.11
2026-06-01T06:47:30Z,14.71,67.8,0.11,0.41
2026-06-01T06:48:00Z,16.06,55.3,0.1,0.3
2026-06-01T06:48:30Z,18.99,40.0,0.3,0.25
2026-06-01T06:49:00Z,12.38,40.7,0.08,0.11
2026-06-01T06:49:30Z,16.1,40.0,0.1,0.06
2026-06-01T06:50:00Z,19.93,56.1,0.14,0.05
2026-06-01T06:50:30Z,16.81,52.2,0.38,0.43
2026-06-01T06:51:00Z,17.28,46.2,0.38,0.12
2026-06-01T06:51:30Z,15.94,40.0,0.32,0.37
2026-06-01T06:52:00Z,20.33,50.0,0.08,0.03
2026-06-01T06:52:30Z,19.92,40.0,0.14,0.31
2026-06-01T06:53:00Z,19.58,61.9,0.03,0.22
2026-06-01T06:53:30Z,17.9,53.8,0.12,0.15
2026-06-01T06:54:00Z,15.95,57.2,0.12,0.17
2026-06-01T06:54:30Z,21.77,40.0,0.0,0.47
2026-06-01T06:55:00Z,19.48,67.8,0.26,0.42
2026-06-01T06:55:30Z,21.1,52.3,0.33,0.02
2026-06-01T06:56:00Z,14.56,78.3,0.03,0.44
2026-06-01T06:56:30Z,19.09,40.0,0.06,0.22
2026-06-01T06:57:00Z,15.81,69.4,0.38,0.32
2026-06-01T06:57:30Z,15.45,48.0,0.21,0.3
2026-06-01T06:58:00Z,15.22,48.3,0.06,0.04
2026-06-01T06:58:30Z,18.28,48.4,0.21,0.03
2026-06-01T06:59:00Z,14.09,68.6,0.05,0.26
2026-06-01T06:59:30Z,20.61,70.6,0.26,0.4
2026-06-01T07:00:00Z,18.59,102.7,0.03,0.03
2026-06-01T07:00:30Z,19.3,40.8,0.11,0.46
2026-06-01T07:01:00Z,17.79,64.8,0.35,0.09
2026-06-01T07:01:30Z,17.44,42.4,0.35,0.02
2026-06-01T07:02:00Z,17.24,80.2,0.1,0.27
2026-06-01T07:02:30Z,19.97,54.7,0.02,0.42
2026-06-01T07:03:00Z,16.64,88.6,0.08,0.36
2026-06-01T07:03:30Z,19.48,40.0,0.21,0.07
2026-06-01T07:04:00Z,21.24,82.1,0.03,0.12
2026-06-01T07:04:30Z,17.68,40.8,0.25,0.02
2026-06-01T07:05:00Z,19.56,78.3,0.33,0.19
2026-06-01T07:05:30Z,16.53,52.9,0.19,0.13
2026-06-01T07:06:00Z,18.35,49.8,0.35,0.13
2026-06-01T07:06:30Z,17.71,82.1,0.3,0.47
2026-06-01T07:07:00Z,18.02,71.0,0.36,0.37
2026-06-01T07:07:30Z,18.44,60.9,0.09,0.48
2026-06-01T07:08:00Z,20.86,40.0,0.09,0.11
2026-06-01T07:08:30Z,15.9,68.1,0.38,0.44
2026-06-01T07:09:00Z,20.65,56.0,0.22,0.19
2026-06-01T07:09:30Z,20.45,76.7,0.12,0.03
2026-06-01T07:10:00Z,16.27,57.5,0.39,0.19
2026-06-01T07:10:30Z,18.6,84.9,0.06,0.29
2026-06-01T07:11:00Z,19.03,64.0,0.32,0.31
2026-06-01T07:11:30Z,20.19,60.5,0.16,0.25
2026-06-01T07:12:00Z,20.25,56.3,0.16,0.15
2026-06-01T07:12:30Z,16.62,40.0,0.17,0.49
2026-06-01T07:13:00Z,18.21,40.0,0.23,0.07
2026-06-01T07:13:30Z,19.44,40.0,0.15,0.43
2026-06-01T07:14:00Z,18.48,94.9,0.02,0.44
2026-06-01T07:14:30Z,20.32,74.7,0.23,0.48
2026-06-01T07:15:00Z,18.15,92.3,0.1,0.26
2026-06-01T07:15:30Z,18.01,71.2,0.32,0.32
2026-06-01T07:16:00Z,18.8,40.4,0.32,0.29
2026-06-01T07:16:30Z,16.58,56.9,0.26,0.16
2026-06-01T07:17:00Z,21.65,77.1,0.1,0.43
2026-06-01T07:17:30Z,17.09,52.9,0.16,0.33
2026-06-01T07:18:00Z,20.84,76.9,0.3,0.49
2026-06-01T07:18:30Z,16.05,64.3,0.34,0.44
2026-06-01T07:19:00Z,18.19,43.9,0.39,0.33
2026-06-01T07:19:30Z,20.84,45.2,0.38,0.06
2026-06-01T07:20:00Z,19.13,40.0,0.27,0.05
2026-06-01T07:20:30Z,16.83,65.6,0.07,0.19
2026-06-01T07:21:00Z,23.15,63.5,0.28,0.32
2026-06-01T07:21:30Z,17.8,73.3,0.32,0.24
2026-06-01T07:22:00Z,21.56,40.0,0.1,0.42
2026-06-01T07:22:30Z,14.92,53.3,0.1,0.05
2026-06-01T07:23:00Z,24.54,43.4,0.14,0.11
2026-06-01T07:23:30Z,18.3,40.0,0.13,0.21
2026-06-01T07:24:00Z,21.32,40.2,0.21,0.22
2026-06-01T07:24:30Z,17.67,51.6,0.17,0.36
2026-06-01T07:25:00Z,20.61,75.3,0.08,0.03
2026-06-01T07:25:30Z,23.3,40.0,0.0,0.03
2026-06-01T07:26:00Z,20.53,61.5,0.18,0.06
2026-06-01T07:26:30Z,21.69,40.0,0.25,0.28
2026-06-01T07:27:00Z,20.66,60.2,0.32,0.07
2026-06-01T07:27:30Z,22.51,90.9,0.18,0.35
2026-06-01T07:28:00Z,18.0,40.0,0.23,0.5
2026-06-01T07:28:30Z,21.02,65.5,0.23,0.06
