timestamp,memory_usage_bytes,memory_limit_bytes,cpu_usage_percent,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,jvm_gc_pause_ms_avg,container_restart_count
2026-06-01T05:41:00Z,347240299,2147483648,11.55,32.03,50.2,0.0,48.5,0
2026-06-01T05:41:30Z,370262982,2147483648,24.23,37.77,49.8,1.0,1.0,0
2026-06-01T05:42:00Z,318322918,2147483648,34.08,35.63,73.7,0.92,52.4,0
2026-06-01T05:42:30Z,362515317,2147483648,22.4,39.26,37.9,0.04,45.3,0
2026-06-01T05:43:00Z,401628231,2147483648,25.99,38.59,55.0,1.92,23.9,0
2026-06-01T05:43:30Z,368566323,2147483648,14.31,39.46,97.6,0.0,34.7,0
2026-06-01T05:44:00Z,352753064,2147483648,9.53,39.95,30.0,1.76,12.8,0
2026-06-01T05:44:30Z,324540394,2147483648,12.43,44.59,59.7,0.36,35.9,0
2026-06-01T05:45:00Z,387831995,2147483648,6.88,38.71,102.5,0.75,55.6,0
2026-06-01T05:45:30Z,404036797,2147483648,24.31,37.38,30.0,0.0,17.0,0
2026-06-01T05:46:00Z,398209866,2147483648,21.23,45.37,30.0,1.0,12.4,0
2026-06-01T05:46:30Z,387506711,2147483648,29.12,24.86,33.8,0.0,2.8,0
2026-06-01T05:47:00Z,335244697,2147483648,17.07,35.28,44.9,1.04,50.1,0
2026-06-01T05:47:30Z,442793744,2147483648,17.05,35.13,89.9,0.0,57.6,0
2026-06-01T05:48:00Z,380471376,2147483648,11.73,47.88,32.8,0.0,54.1,0
2026-06-01T05:48:30Z,378727325,2147483648,8.96,43.4,30.0,1.02,16.3,0
2026-06-01T05:49:00Z,410817174,2147483648,25.16,43.07,89.5,1.11,73.9,0
2026-06-01T05:49:30Z,310846114,2147483648,46.29,40.47,46.4,0.0,47.2,0
2026-06-01T05:50:00Z,385716766,2147483648,13.64,42.28,54.7,0.0,62.8,0
2026-06-01T05:50:30Z,384622530,2147483648,22.33,47.48,50.9,0.17,47.7,0
2026-06-01T05:51:00Z,403897697,2147483648,26.73,32.21,30.0,2.0,84.1,0
2026-06-01T05:51:30Z,439495578,2147483648,10.5,36.18,33.8,0.54,39.7,0
2026-06-01T05:52:00Z,410367747,2147483648,27.89,42.89,65.8,1.26,66.3,0
2026-06-01T05:52:30Z,331230596,2147483648,16.38,36.58,70.5,0.0,37.4,0
2026-06-01T05:53:00Z,385016151,2147483648,17.5,44.59,30.0,2.0,8.4,0
2026-06-01T05:53:30Z,405622697,2147483648,31.19,44.76,54.7,0.0,55.5,0
2026-06-01T05:54:00Z,405139585,2147483648,15.87,46.41,30.0,0.56,32.1,0
2026-06-01T05:54:30Z,356717497,2147483648,12.56,32.78,71.5,1.87,30.5,0
2026-06-01T05:55:00Z,344915364,2147483648,31.45,41.8,46.6,2.0,94.6,0
2026-06-01T05:55:30Z,423958668,2147483648,28.52,46.26,42.7,0.39,62.8,0
2026-06-01T05:56:00Z,418373455,2147483648,15.46,38.96,59.2,1.18,20.2,0
2026-06-01T05:56:30Z,407219594,2147483648,17.15,46.13,95.1,0.0,25.4,0
2026-06-01T05:57:00Z,349198625,2147483648,24.38,39.79,56.8,1.68,31.2,0
2026-06-01T05:57:30Z,473310164,2147483648,20.96,35.42,110.4,0.0,43.9,0
2026-06-01T05:58:00Z,311345856,2147483648,21.71,49.59,66.6,0.3,69.7,0
2026-06-01T05:58:30Z,401750775,2147483648,33.37,34.14,59.3,0.0,73.3,0
2026-06-01T05:59:00Z,489328006,2147483648,17.86,41.84,59.2,2.0,11.6,0
2026-06-01T05:59:30Z,412273583,2147483648,32.36,40.67,59.7,2.0,24.9,0
2026-06-01T06:00:00Z,427552857,2147483648,17.19,38.39,55.5,0.91,62.5,0
2026-06-01T06:00:30Z,379807185,2147483648,28.66,38.47,112.6,0.11,52.7,0
2026-06-01T06:01:00Z,470275494,2147483648,26.19,32.8,30.0,0.0,63.4,0
2026-06-01T06:01:30Z,379124817,2147483648,34.06,42.74,56.3,0.25,56.7,0
2026-06-01T06:02:00Z,434911433,2147483648,18.61,36.09,53.3,0.0,19.8,0
2026-06-01T06:02:30Z,432364095,2147483648,31.58,50.74,59.6,2.0,50.8,0
2026-06-01T06:03:00Z,392497046,2147483648,24.16,39.48,52.5,0.0,61.0,0
2026-06-01T06:03:30Z,461939946,2147483648,16.08,33.42,77.3,0.43,75.4,0
2026-06-01T06:04:00Z,382952542,2147483648,12.53,43.39,30.0,2.0,37.6,0
2026-06-01T06:04:30Z,410195553,2147483648,14.82,45.93,83.3,1.46,41.9,0
2026-06-01T06:05:00Z,434709309,2147483648,27.51,47.42,86.1,0.0,40.4,0
2026-06-01T06:05:30Z,422861681,2147483648,22.17,40.01,41.9,0.0,58.4,0
2026-06-01T06:06:00Z,455245301,2147483648,28.42,41.46,65.8,0.86,29.9,0
2026-06-01T06:06:30Z,472773631,2147483648,31.74,41.06,30.0,0.0,31.5,0
2026-06-01T06:07:00Z,431694880,2147483648,26.96,44.76,81.7,0.0,47.6,0
2026-06-01T06:07:30Z,424555450,2147483648,22.9,48.76,80.9,0.99,39.0,0
2026-06-01T06:08:00Z,426925818,2147483648,33.04,46.78,95.1,0.67,77.0,0
2026-06-01T06:08:30Z,433720028,2147483648,15.94,40.09,54.0,0.0,32.9,0
2026-06-01T06:09:00Z,476330723,2147483648,24.06,41.17,108.6,0.0,15.1,0
2026-06-01T06:09:30Z,441835158,2147483648,22.05,41.61,77.3,1.97,40.3,0
2026-06-01T06:10:00Z,465155063,2147483648,33.66,39.17,84.5,0.0,41.9,0
2026-06-01T06:10:30Z,449112820,2147483648,25.01,36.84,76.7,0.0,66.3,0
2026-06-01T06:11:00Z,424139844,2147483648,18.84,39.95,56.2,0.64,63.8,0
2026-06-01T06:11:30Z,485295790,2147483648,19.46,44.7,34.9,1.59,81.7,0
2026-06-01T06:12:00Z,420079206,2147483648,9.42,44.72,63.1,0.0,1.0,0
2026-06-01T06:12:30Z,457947280,2147483648,26.32,36.97,44.0,0.84,49.8,0
2026-06-01T06:13:00Z,511069650,2147483648,9.35,43.8,84.3,1.32,7.5,0
2026-06-01T06:13:30Z,422031391,2147483648,21.04,41.16,30.5,0.0,57.4,0
2026-06-01T06:14:00Z,459596859,2147483648,27.49,43.83,30.0,0.0,27.6,0
2026-06-01T06:14:30Z,407270586,2147483648,29.63,45.79,66.4,0.0,12.0,0
2026-06-01T06:15:00Z,446088142,2147483648,7.44,44.69,37.1,0.88,48.5,0
2026-06-01T06:15:30Z,412756021,2147483648,22.88,46.99,72.3,0.0,67.6,0
2026-06-01T06:16:00Z,453529478,2147483648,18.29,45.9,64.8,0.94,53.2,0
2026-06-01T06:16:30Z,448430595,2147483648,19.68,46.57,77.9,0.0,56.0,0
2026-06-01T06:17:00Z,472943202,2147483648,37.67,41.87,70.0,0.0,48.1,0
2026-06-01T06:17:30Z,524794408,2147483648,22.38,34.17,51.4,0.05,47.2,0
2026-06-01T06:18:00Z,480233806,2147483648,17.54,31.56,43.8,0.74,40.7,0
2026-06-01T06:18:30Z,494316042,2147483648,9.47,41.68,47.5,0.0,48.2,0
2026-06-01T06:19:00Z,470420421,2147483648,24.87,41.35,71.2,0.0,69.5,0
2026-06-01T06:19:30Z,464515554,2147483648,26.39,34.78,50.1,0.0,68.2,0
2026-06-01T06:20:00Z,444726643,2147483648,7.4,35.52,94.9,0.09,44.9,0
2026-06-01T06:20:30Z,411690803,2147483648,10.23,31.52,100.6,1.77,35.6,0
2026-06-01T06:21:00Z,477889396,2147483648,20.17,48.5,34.5,0.0,62.5,0
2026-06-01T06:21:30Z,533235479,2147483648,15.33,31.03,72.9,1.24,63.6,0
2026-06-01T06:22:00Z,493576206,2147483648,32.94,32.03,30.0,0.58,44.4,0
2026-06-01T06:22:30Z,458866260,2147483648,24.11,45.45,40.6,0.0,28.2,0
2026-06-01T06:23:00Z,535895416,2147483648,27.68,46.95,86.9,1.72,76.2,0
2026-06-01T06:23:30Z,463594452,2147483648,31.37,39.85,30.0,0.0,65.5,0
2026-06-01T06:24:00Z,457606312,2147483648,14.07,45.22,41.8,1.18,33.7,0
2026-06-01T06:24:30Z,437309819,2147483648,21.73,45.66,46.3,1.5,78.9,0
2026-06-01T06:25:00Z,446529415,2147483648,32.38,40.13,30.0,1.43,56.1,0
2026-06-01T06:25:30Z,471983925,2147483648,18.52,56.09,30.0,0.0,48.4,0
2026-06-01T06:26:00Z,550935849,2147483648,28.97,45.91,67.3,1.71,76.2,0
2026-06-01T06:26:30Z,474075282,2147483648,30.39,45.43,54.8,2.0,41.8,0
2026-06-01T06:27:00Z,445467306,2147483648,17.08,43.53,78.6,0.0,14.7,0
2026-06-01T06:27:30Z,460617065,2147483648,17.37,45.74,42.5,0.0,62.5,0
2026-06-01T06:28:00Z,474200145,2147483648,2.4,38.92,30.0,0.0,44.0,0
2026-06-01T06:28:30Z,422239698,2147483648,26.31,43.22,49.0,0.19,28.6,0
2026-06-01T06:29:00Z,486690733,2147483648,19.64,44.42,30.0,0.97,41.5,0
2026-06-01T06:29:30Z,506846797,2147483648,20.06,45.32,68.4,0.12,9.2,0
2026-06-01T06:30:00Z,493573388,2147483648,4.26,41.92,30.0,0.0,57.7,0
2026-06-01T06:30:30Z,503669053,2147483648,32.11,44.94,100.2,0.0,76.5,0
2026-06-01T06:31:00Z,437764610,2147483648,28.59,41.32,30.0,0.0,48.7,0
2026-06-01T06:31:30Z,423660328,2147483648,17.88,50.77,39.0,0.0,81.3,0
2026-06-01T06:32:00Z,528275457,2147483648,30.89,38.18,108.4,0.0,53.0,0
2026-06-01T06:32:30Z,521708363,2147483648,4.64,36.83,70.5,0.0,42.9,0
2026-06-01T06:33:00Z,429581180,2147483648,22.71,43.74,58.6,1.64,68.0,0
2026-06-01T06:33:30Z,490754876,2147483648,8.93,47.44,73.1,2.0,23.6,0
2026-06-01T06:34:00Z,484423680,2147483648,45.41,41.27,87.3,0.0,26.0,0
2026-06-01T06:34:30Z,502557734,2147483648,5.36,44.32,30.0,0.0,32.2,0
2026-06-01T06:35:00Z,490701814,2147483648,14.31,44.06,57.0,0.79,92.0,0
2026-06-01T06:35:30Z,465699613,2147483648,23.69,45.63,89.2,1.0,53.8,0
2026-06-01T06:36:00Z,489939802,2147483648,30.94,51.48,77.3,1.96,65.2,0
2026-06-01T06:36:30Z,488393043,2147483648,25.19,38.85,37.0,0.2,68.8,0
2026-06-01T06:37:00Z,480944372,2147483648,22.97,40.6,61.7,0.0,65.3,0
2026-06-01T06:37:30Z,417521370,2147483648,20.85,44.17,71.6,1.1,39.7,0
2026-06-01T06:38:00Z,377193832,2147483648,36.36,42.69,30.0,0.73,54.2,0
2026-06-01T06:38:30Z,453999715,2147483648,21.78,45.92,82.5,0.0,46.0,0
2026-06-01T06:39:00Z,424030858,2147483648,27.37,52.61,84.7,0.0,28.4,0
2026-06-01T06:39:30Z,489640650,2147483648,37.86,47.64,30.0,0.0,21.7,0
2026-06-01T06:40:00Z,505379589,2147483648,17.49,42.27,40.9,2.0,72.6,0
2026-06-01T06:40:30Z,489003127,2147483648,19.98,48.41,31.6,0.0,68.3,0
2026-06-01T06:41:00Z,466301730,2147483648,25.19,47.67,30.0,2.0,11.4,0
2026-06-01T06:41:30Z,481106992,2147483648,21.92,54.69,33.4,0.0,28.5,0
2026-06-01T06:42:00Z,518866521,2147483648,10.64,39.99,30.0,0.0,50.0,0
2026-06-01T06:42:30Z,451835841,2147483648,24.72,46.47,71.6,1.2,82.7,0
2026-06-01T06:43:00Z,508924768,2147483648,37.12,50.02,61.7,1.58,59.3,0
2026-06-01T06:43:30Z,500677844,2147483648,26.72,49.09,30.0,2.0,52.2,0
2026-06-01T06:44:00Z,484304255,2147483648,32.52,46.09,30.0,0.0,58.9,0
2026-06-01T06:44:30Z,525164850,2147483648,27.96,41.73,70.7,0.76,6.3,0
2026-06-01T06:45:00Z,448394357,2147483648,16.13,40.62,38.7,0.0,25.2,0
2026-06-01T06:45:30Z,505645941,2147483648,34.1,40.18,85.4,2.0,14.3,0
2026-06-01T06:46:00Z,439255467,2147483648,32.81,46.15,37.5,2.0,47.3,0
2026-06-01T06:46:30Z,444004358,2147483648,28.09,47.53,42.2,0.32,51.8,0
2026-06-01T06:47:00Z,432814262,2147483648,19.91,43.76,53.8,0.85,7.0,0
2026-06-01T06:47:30Z,484534808,2147483648,29.23,42.05,30.0,0.0,54.4,0
2026-06-01T06:48:00Z,435039404,2147483648,31.06,46.11,40.8,1.02,63.2,0
2026-06-01T06:48:30Z,468731560,2147483648,20.83,37.69,60.1,0.0,54.9,0
2026-06-01T06:49:00Z,426071583,2147483648,20.41,57.37,114.0,0.0,57.9,0
2026-06-01T06:49:30Z,502102567,2147483648,15.82,41.7,42.8,0.0,67.5,0
2026-06-01T06:50:00Z,527954147,2147483648,26.17,46.78,56.7,0.54,94.8,0
2026-06-01T06:50:30Z,470483720,2147483648,12.71,45.54,30.0,2.0,18.9,0
2026-06-01T06:51:00Z,518951216,2147483648,21.54,45.58,44.8,0.11,71.4,0
2026-06-01T06:51:30Z,479899467,2147483648,22.29,47.29,30.0,0.0,55.3,0
2026-06-01T06:52:00Z,535026340,2147483648,20.19,40.45,30.0,0.22,57.9,0
2026-06-01T06:52:30Z,461397202,2147483648,18.46,55.37,30.0,0.05,74.9,0
2026-06-01T06:53:00Z,401732589,2147483648,15.06,47.2,30.0,0.41,69.6,0
2026-06-01T06:53:30Z,507642616,2147483648,27.84,38.37,72.6,0.0,35.6,0
2026-06-01T06:54:00Z,449809691,2147483648,25.04,53.22,65.6,0.0,74.3,0
2026-06-01T06:54:30Z,416725008,2147483648,20.11,49.58,30.0,0.0,42.1,0
2026-06-01T06:55:00Z,428745074,2147483648,32.33,45.83,81.7,0.0,51.9,0
2026-06-01T06:55:30Z,393516404,2147483648,9.9,47.33,61.0,2.0,72.0,0
2026-06-01T06:56:00Z,443282022,2147483648,30.45,42.2,41.3,0.0,47.6,0
2026-06-01T06:56:30Z,410361959,2147483648,26.11,56.77,30.0,0.0,62.2,0
2026-06-01T06:57:00Z,498499257,2147483648,14.5,47.28,52.3,0.7,58.9,0
2026-06-01T06:57:30Z,468500160,2147483648,19.73,43.89,59.4,0.67,68.3,0
2026-06-01T06:58:00Z,385813103,2147483648,20.67,38.71,30.0,0.0,29.5,0
2026-06-01T06:58:30Z,389779150,2147483648,30.25,41.61,30.0,0.0,48.8,0
2026-06-01T06:59:00Z,421439513,2147483648,29.34,37.22,80.9,0.0,82.0,0
2026-06-01T06:59:30Z,372581457,2147483648,19.14,45.59,30.0,2.0,59.0,0
2026-06-01T07:00:00Z,434787788,2147483648,10.98,43.89,57.7,0.0,38.4,0
2026-06-01T07:00:30Z,435783405,2147483648,11.56,41.99,33.0,0.06,54.7,0
2026-06-01T07:01:00Z,408930096,2147483648,19.47,45.09,33.5,0.0,61.9,0
2026-06-01T07:01:30Z,415527498,2147483648,10.83,47.98,77.1,0.0,37.1,0
2026-06-01T07:02:00Z,450794518,2147483648,23.61,46.32,30.0,0.73,56.0,0
2026-06-01T07:02:30Z,481778004,2147483648,22.74,43.61,91.1,2.0,70.4,0
2026-06-01T07:03:00Z,483057607,2147483648,31.54,49.55,67.3,0.61,18.0,0
2026-06-01T07:03:30Z,430606601,2147483648,35.41,45.61,103.4,0.0,45.0,0
2026-06-01T07:04:00Z,458065116,2147483648,22.86,47.67,49.9,0.96,31.8,0
2026-06-01T07:04:30Z,400981529,2147483648,25.68,45.74,47.7,0.0,62.6,0
2026-06-01T07:05:00Z,439965986,2147483648,20.01,44.5,48.4,0.0,40.3,0
2026-06-01T07:05:30Z,390693880,2147483648,26.38,56.05,59.5,0.0,44.3,0
2026-06-01T07:06:00Z,448564509,2147483648,33.72,42.49,91.4,1.29,49.0,0
2026-06-01T07:06:30Z,378445766,2147483648,36.53,37.57,30.0,1.92,10.8,0
2026-06-01T07:07:00Z,386786660,2147483648,31.26,39.16,100.7,0.0,25.7,0
2026-06-01T07:07:30Z,419062717,2147483648,23.63,41.31,58.2,0.0,67.1,0
2026-06-01T07:08:00Z,437656113,2147483648,15.15,56.39,40.7,2.0,80.3,0
2026-06-01T07:08:30Z,366649633,2147483648,30.22,61.92,39.5,0.57,28.2,0
2026-06-01T07:09:00Z,397046206,2147483648,30.06,37.26,75.6,0.0,20.6,0
2026-06-01T07:09:30Z,419421232,2147483648,11.4,51.85,67.6,0.0,72.5,0
2026-06-01T07:10:00Z,421590529,2147483648,35.94,46.95,68.9,0.9,61.4,0
2026-06-01T07:10:30Z,383120458,2147483648,21.81,57.16,57.6,0.17,36.9,0
2026-06-01T07:11:00Z,414796372,2147483648,18.27,49.54,84.6,0.0,49.6,0
2026-06-01T07:11:30Z,401002722,2147483648,27.63,44.72,61.5,0.0,43.5,0
2026-06-01T07:12:00Z,458464998,2147483648,15.35,52.32,39.7,1.62,67.2,0
2026-06-01T07:12:30Z,427822720,2147483648,8.99,48.55,62.1,1.62,19.6,0
2026-06-01T07:13:00Z,361014495,2147483648,20.87,48.4,56.5,1.36,44.3,0
2026-06-01T07:13:30Z,329357020,2147483648,16.65,38.88,56.0,1.59,44.9,0
2026-06-01T07:14:00Z,408989073,2147483648,23.38,49.36,81.6,0.0,63.0,0
2026-06-01T07:14:30Z,445976711,2147483648,21.62,48.93,56.5,0.0,46.2,0
2026-06-01T07:15:00Z,409824877,2147483648,9.93,48.34,30.0,0.0,61.0,0
2026-06-01T07:15:30Z,433786999,2147483648,16.88,46.78,30.0,1.39,60.2,0
2026-06-01T07:16:00Z,385153108,2147483648,30.65,50.22,30.0,1.31,43.3,0
2026-06-01T07:16:30Z,353613490,2147483648,6.84,47.27,30.0,0.0,1.0,0
2026-06-01T07:17:00Z,426818311,2147483648,20.11,41.62,36.2,0.0,35.2,0
2026-06-01T07:17:30Z,403380840,2147483648,17.8,49.86,39.2,1.93,51.0,0
2026-06-01T07:18:00Z,423181300,2147483648,7.68,40.94,93.3,0.04,95.6,0
2026-06-01T07:18:30Z,350267011,2147483648,32.36,49.48,67.4,0.98,1.0,0
2026-06-01T07:19:00Z,404381147,2147483648,32.61,49.09,83.0,1.1,43.9,0
2026-06-01T07:19:30Z,375575360,2147483648,23.95,57.3,51.8,0.0,50.4,0
2026-06-01T07:20:00Z,425176388,2147483648,19.76,53.04,44.0,0.0,82.2,0
2026-06-01T07:20:30Z,376136947,2147483648,28.47,54.25,30.0,1.0,8.2,0
2026-06-01T07:21:00Z,374755300,2147483648,26.66,53.52,38.8,2.0,70.4,0
2026-06-01T07:21:30Z,375105446,2147483648,17.95,46.59,68.5,0.0,49.1,0
2026-06-01T07:22:00Z,439466211,2147483648,26.03,52.6,30.0,1.47,70.0,0
2026-06-01T07:22:30Z,395916207,2147483648,23.78,53.15,78.2,0.0,70.7,0
2026-06-01T07:23:00Z,368015742,2147483648,20.27,42.95,70.5,0.0,37.0,0
2026-06-01T07:23:30Z,358575134,2147483648,26.26,46.26,50.2,0.0,54.3,0
2026-06-01T07:24:00Z,357611877,2147483648,20.1,56.41,48.8,0.01,50.8,0
2026-06-01T07:24:30Z,445179717,2147483648,25.32,57.22,85.1,1.45,31.0,0
2026-06-01T07:25:00Z,330343578,2147483648,21.55,58.21,40.6,0.0,51.5,0
2026-06-01T07:25:30Z,364012755,2147483648,20.55,55.52,40.4,0.82,54.5,0
2026-06-01T07:26:00Z,416057940,2147483648,26.04,38.81,41.2,0.0,1.0,0
2026-06-01T07:26:30Z,434977814,2147483648,25.89,44.95,30.0,0.71,30.7,0
2026-06-01T07:27:00Z,388581837,2147483648,29.34,40.35,38.9,0.59,18.3,0
2026-06-01T07:27:30Z,421348278,2147483648,25.6,41.58,30.0,0.0,22.7,0
2026-06-01T07:28:00Z,420568241,2147483648,14.92,52.23,77.9,0.02,25.3,0
2026-06-01T07:28:30Z,428667485,2147483648,30.36,46.43,49.3,0.0,55.5,0
2026-06-01T07:29:00Z,395987751,2147483648,13.31,45.21,30.0,0.0,21.4,0
2026-06-01T07:29:30Z,452542456,2147483648,21.9,44.86,80.8,0.0,3.6,0
2026-06-01T07:30:00Z,402481411,2147483648,17.34,45.44,37.5,1.42,42.8,0
2026-06-01T07:30:30Z,449445595,2147483648,29.1,43.47,37.4,0.0,51.5,0
2026-06-01T07:31:00Z,357745670,2147483648,31.56,42.71,38.2,0.0,19.3,0
2026-06-01T07:31:30Z,429692454,2147483648,29.27,54.0,30.0,0.99,57.6,0
2026-06-01T07:32:00Z,353315423,2147483648,35.68,48.97,40.7,2.0,1.0,0
2026-06-01T07:32:30Z,345409897,2147483648,25.19,40.64,63.7,2.0,41.0,0
2026-06-01T07:33:00Z,416004132,2147483648,24.02,46.45,30.0,1.66,26.1,0
2026-06-01T07:33:30Z,370219545,2147483648,31.11,49.23,43.6,0.0,41.6,0
2026-06-01T07:34:00Z,415546716,2147483648,26.83,45.25,32.0,1.17,56.4,0
2026-06-01T07:34:30Z,363161447,2147483648,26.67,51.97,62.5,0.0,64.8,0
2026-06-01T07:35:00Z,457674025,2147483648,28.41,46.72,48.7,1.4,21.2,0
2026-06-01T07:35:30Z,402617425,2147483648,18.62,51.24,30.0,0.0,46.0,0
2026-06-01T07:36:00Z,363536818,2147483648,15.36,52.64,59.8,0.33,40.7,0
2026-06-01T07:36:30Z,410233905,2147483648,19.85,50.2,65.6,0.0,48.5,0
2026-06-01T07:37:00Z,435918717,2147483648,23.18,48.03,30.0,0.45,89.2,0
2026-06-01T07:37:30Z,379065244,2147483648,28.92,52.71,35.3,0.0,54.5,0
2026-06-01T07:38:00Z,425137669,2147483648,18.56,54.62,42.5,1.1,47.3,0
2026-06-01T07:38:30Z,479753164,2147483648,17.17,57.02,39.7,0.4,58.9,0
2026-06-01T07:39:00Z,439576479,2147483648,11.49,52.26,30.2,0.0,17.7,0
2026-06-01T07:39:30Z,409995057,2147483648,27.17,42.7,92.5,0.0,7.8,0
2026-06-01T07:40:00Z,391562777,2147483648,24.03,57.3,36.5,0.0,20.5,0
2026-06-01T07:40:30Z,432928140,2147483648,25.73,42.5,43.0,1.43,31.4,0
2026-06-01T07:41:00Z,360853011,2147483648,25.13,44.89,47.9,0.0,62.3,0
2026-06-01T07:41:30Z,308815542,2147483648,42.03,61.25,48.6,0.43,23.0,0
2026-06-01T07:42:00Z,393143976,2147483648,33.93,52.05,95.1,0.0,27.1,0
2026-06-01T07:42:30Z,379922035,2147483648,24.21,60.95,69.8,0.0,82.2,0
2026-06-01T07:43:00Z,480252433,2147483648,33.19,50.81,96.6,1.57,43.6,0
2026-06-01T07:43:30Z,425487271,2147483648,23.8,50.1,34.6,0.0,50.9,0
2026-06-01T07:44:00Z,387543121,2147483648,26.73,39.32,76.8,2.0,8.4,0
2026-06-01T07:44:30Z,382792988,2147483648,25.15,50.36,56.7,1.59,18.8,0
2026-06-01T07:45:00Z,442479517,2147483648,31.06,53.94,63.3,0.0,23.9,0
2026-06-01T07:45:30Z,397451977,2147483648,27.25,52.46,30.0,0.0,6.9,0
2026-06-01T07:46:00Z,407693306,2147483648,16.32,63.35,37.1,1.0,63.4,0
2026-06-01T07:46:30Z,426469229,2147483648,29.91,55.29,47.1,0.0,62.3,0
2026-06-01T07:47:00Z,434381206,2147483648,31.59,53.79,38.3,0.0,21.0,0
2026-06-01T07:47:30Z,436351064,2147483648,20.35,56.58,58.1,1.15,29.8,0
2026-06-01T07:48:00Z,438651460,2147483648,21.65,53.72,62.2,2.0,29.4,0
2026-06-01T07:48:30Z,481910853,2147483648,13.4,54.34,67.5,0.0,53.1,0
2026-06-01T07:49:00Z,497629995,2147483648,26.8,47.75,58.0,0.0,76.6,0
2026-06-01T07:49:30Z,381967197,2147483648,23.12,42.1,30.0,0.52,39.1,0
2026-06-01T07:50:00Z,531794608,2147483648,31.13,50.2,63.9,0.0,77.8,0
2026-06-01T07:50:30Z,447901319,2147483648,19.81,49.4,30.0,1.15,56.8,0
2026-06-01T07:51:00Z,488729494,2147483648,27.11,52.65,74.7,0.0,70.3,0
2026-06-01T07:51:30Z,421119005,2147483648,25.27,55.36,30.0,0.25,78.4,0
2026-06-01T07:52:00Z,460228297,2147483648,14.53,51.34,70.4,0.0,44.8,0
2026-06-01T07:52:30Z,458218391,2147483648,32.83,44.96,30.0,0.38,34.2,0
2026-06-01T07:53:00Z,456520051,2147483648,21.76,52.68,84.0,1.62,44.5,0
2026-06-01T07:53:30Z,484270733,2147483648,19.29,56.05,51.3,1.91,26.2,0
2026-06-01T07:54:00Z,478451126,2147483648,36.47,46.2,60.3,0.67,62.1,0
2026-06-01T07:54:30Z,423043835,2147483648,24.28,56.06,39.0,0.62,62.4,0
2026-06-01T07:55:00Z,456028812,2147483648,33.91,48.29,40.2,2.0,46.8,0
2026-06-01T07:55:30Z,487586170,2147483648,41.1,49.22,32.5,0.0,49.1,0
2026-06-01T07:56:00Z,488058479,2147483648,22.91,58.93,70.8,0.0,83.2,0
2026-06-01T07:56:30Z,454192914,2147483648,24.52,51.33,43.1,2.0,18.3,0
2026-06-01T07:57:00Z,458073749,2147483648,19.22,56.52,41.2,0.0,40.3,0
2026-06-01T07:57:30Z,464465243,2147483648,20.62,55.92,33.6,0.06,110.9,0
2026-06-01T07:58:00Z,433157644,2147483648,29.47,53.63,30.0,0.0,22.1,0
2026-06-01T07:58:30Z,428707876,2147483648,25.45,61.68,30.0,1.11,28.3,0
2026-06-01T07:59:00Z,530661238,2147483648,25.96,55.84,42.0,0.0,58.9,0
2026-06-01T07:59:30Z,463871241,2147483648,26.21,57.88,30.0,1.67,78.8,0
2026-06-01T08:00:00Z,483006099,2147483648,18.15,54.87,84.0,0.0,42.8,0
2026-06-01T08:00:30Z,455453973,2147483648,11.9,43.88,31.1,0.0,68.8,0
2026-06-01T08:01:00Z,529012133,2147483648,33.87,42.92,47.6,0.0,38.9,0
2026-06-01T08:01:30Z,546895619,2147483648,27.5,50.93,56.0,0.0,72.7,0
2026-06-01T08:02:00Z,479828096,2147483648,31.04,53.59,30.0,0.37,33.2,0
2026-06-01T08:02:30Z,507485292,2147483648,26.02,61.4,60.3,0.0,55.9,0
2026-06-01T08:03:00Z,465006292,2147483648,23.9,57.94,39.1,0.0,36.6,0
2026-06-01T08:03:30Z,555149680,2147483648,21.48,50.84,51.3,0.0,46.8,0
2026-06-01T08:04:00Z,527712895,2147483648,18.32,53.22,42.6,0.11,36.8,0
2026-06-01T08:04:30Z,467837722,2147483648,23.12,54.18,49.4,1.38,53.2,0
2026-06-01T08:05:00Z,542826830,2147483648,29.95,55.39,69.2,0.0,72.4,0
2026-06-01T08:05:30Z,513654900,2147483648,35.73,55.12,53.5,0.0,42.7,0
2026-06-01T08:06:00Z,517418670,2147483648,26.53,49.25,44.7,0.14,52.7,0
2026-06-01T08:06:30Z,517322252,2147483648,4.81,56.3,102.5,0.0,68.0,0
2026-06-01T08:07:00Z,483259338,2147483648,24.28,55.76,50.9,0.43,58.6,0
2026-06-01T08:07:30Z,489667523,2147483648,23.72,51.8,55.5,0.0,72.0,0
2026-06-01T08:08:00Z,532109301,2147483648,31.45,61.78,47.2,0.55,28.9,0
2026-06-01T08:08:30Z,510380382,2147483648,24.42,57.97,58.2,0.0,98.8,0
2026-06-01T08:09:00Z,480701582,2147483648,18.04,60.16,30.0,0.0,62.5,0
2026-06-01T08:09:30Z,586749814,2147483648,17.04,53.21,78.9,0.0,55.0,0
2026-06-01T08:10:00Z,510055623,2147483648,24.53,42.38,92.9,0.0,22.1,0
2026-06-01T08:10:30Z,499530855,2147483648,17.76,57.45,30.0,2.0,61.0,0
2026-06-01T08:11:00Z,496386757,2147483648,30.79,48.59,78.1,0.3,39.6,0
2026-06-01T08:11:30Z,546642946,2147483648,32.15,47.71,65.9,0.0,55.2,0
